time_ms,core_tick,x,y,player_life,moving,phase,pose,pursuit_events,segments_clear,capture
1590,32,2786,2786,100,0.765625,0.725136,raider_walk2_se,31,1,
1605,33,2792,2792,100,1,0.813043,raider_walk3_se,32,1,
1620,33,2792,2792,100,0.875,0.813043,raider_walk3_se,32,1,
1635,33,2792,2792,100,0.765625,0.813043,raider_walk3_se,32,1,
1650,34,2798,2798,100,1,0.900951,raider_walk3_se,33,1,
1665,34,2798,2798,100,0.875,0.900951,raider_walk3_se,33,1,
1680,34,2798,2798,100,0.765625,0.900951,raider_walk3_se,33,1,
1695,34,2798,2798,100,0.669922,0.900951,raider_walk3_se,33,1,
1710,35,2804,2804,100,1,0.988859,raider_walk3_se,34,1,
1725,35,2804,2804,100,0.875,0.988859,raider_walk3_se,34,1,
1740,35,2804,2804,100,0.765625,0.988859,raider_walk3_se,34,1,
1755,36,2810,2810,100,1,0.0767661,raider_walk0_se,35,1,
1770,36,2810,2810,100,0.875,0.0767661,raider_walk0_se,35,1,
1785,36,2810,2810,100,0.765625,0.0767661,raider_walk0_se,35,1,
1800,37,2816,2816,100,1,0.164674,raider_walk0_se,36,1,
1815,37,2816,2816,100,0.875,0.164674,raider_walk0_se,36,1,
1830,37,2816,2816,100,0.765625,0.164674,raider_walk0_se,36,1,
1845,37,2816,2816,100,0.669922,0.164674,raider_walk0_se,36,1,
1860,38,2822,2822,100,1,0.252581,raider_walk1_se,37,1,
1875,38,2822,2822,100,0.875,0.252581,raider_walk1_se,37,1,
1890,38,2822,2822,100,0.765625,0.252581,raider_walk1_se,37,1,
1905,39,2828,2828,100,1,0.340489,raider_walk1_se,38,1,
1920,39,2828,2828,100,0.875,0.340489,raider_walk1_se,38,1,
1935,39,2828,2828,100,0.765625,0.340489,raider_walk1_se,38,1,
1950,40,2834,2834,100,1,0.428397,raider_walk1_se,39,1,
1965,40,2834,2834,100,0.875,0.428397,raider_walk1_se,39,1,
1980,40,2834,2834,100,0.765625,0.428397,raider_walk1_se,39,1,
1995,40,2834,2834,100,0.669922,0.428397,raider_walk1_se,39,1,
2010,41,2840,2840,100,1,0.516304,raider_walk2_se,40,1,
2025,41,2840,2840,100,0.875,0.516304,raider_walk2_se,40,1,
2040,41,2840,2840,100,0.765625,0.516304,raider_walk2_se,40,1,
2055,42,2846,2846,100,1,0.604212,raider_walk2_se,41,1,
2070,42,2846,2846,100,0.875,0.604212,raider_walk2_se,41,1,
2085,42,2846,2846,100,0.765625,0.604212,raider_walk2_se,41,1,
2100,43,2852,2852,100,1,0.692119,raider_walk2_se,42,1,
2115,43,2852,2852,100,0.875,0.692119,raider_walk2_se,42,1,
2130,43,2852,2852,100,0.765625,0.692119,raider_walk2_se,42,1,
2145,43,2852,2852,100,0.669922,0.692119,raider_walk2_se,42,1,
2160,44,2858,2858,100,1,0.780027,raider_walk3_se,43,1,
2175,44,2858,2858,100,0.875,0.780027,raider_walk3_se,43,1,
2190,44,2858,2858,100,0.765625,0.780027,raider_walk3_se,43,1,
2205,45,2864,2864,100,1,0.867935,raider_walk3_se,44,1,
2220,45,2864,2864,100,0.875,0.867935,raider_walk3_se,44,1,
2235,45,2864,2864,100,0.765625,0.867935,raider_walk3_se,44,1,
2250,46,2870,2870,100,1,0.955842,raider_walk3_se,45,1,
2265,46,2870,2870,100,0.875,0.955842,raider_walk3_se,45,1,
2280,46,2870,2870,100,0.765625,0.955842,raider_walk3_se,45,1,
2295,46,2870,2870,100,0.669922,0.955842,raider_walk3_se,45,1,
2310,47,2876,2876,100,1,0.0437497,raider_walk0_se,46,1,
2325,47,2876,2876,100,0.875,0.0437497,raider_walk0_se,46,1,
2340,47,2876,2876,100,0.765625,0.0437497,raider_walk0_se,46,1,
2355,48,2882,2882,100,1,0.131657,raider_walk0_se,47,1,
2370,48,2882,2882,100,0.875,0.131657,raider_walk0_se,47,1,
2385,48,2882,2882,100,0.765625,0.131657,raider_walk0_se,47,1,
2400,49,2888,2888,100,1,0.219565,raider_walk0_se,48,1,
2415,49,2888,2888,100,0.875,0.219565,raider_walk0_se,48,1,
2430,49,2888,2888,100,0.765625,0.219565,raider_walk0_se,48,1,
2445,49,2888,2888,100,0.669922,0.219565,raider_walk0_se,48,1,
2460,50,2894,2894,100,1,0.307473,raider_walk1_se,49,1,
2475,50,2894,2894,100,0.875,0.307473,raider_walk1_se,49,1,
2490,50,2894,2894,100,0.765625,0.307473,raider_walk1_se,49,1,
2505,51,2900,2900,100,1,0.39538,raider_walk1_se,50,1,
2520,51,2900,2900,100,0.875,0.39538,raider_walk1_se,50,1,
2535,51,2900,2900,100,0.765625,0.39538,raider_walk1_se,50,1,
2550,52,2906,2906,100,1,0.483288,raider_walk1_se,51,1,
2565,52,2906,2906,100,0.875,0.483288,raider_walk1_se,51,1,
2580,52,2906,2906,100,0.765625,0.483288,raider_walk1_se,51,1,
2595,52,2906,2906,100,0.669922,0.483288,raider_walk1_se,51,1,
2610,53,2912,2912,100,1,0.571195,raider_walk2_se,52,1,
2625,53,2912,2912,100,0.875,0.571195,raider_walk2_se,52,1,
2640,53,2912,2912,100,0.765625,0.571195,raider_walk2_se,52,1,
2655,54,2918,2918,100,1,0.659103,raider_walk2_se,53,1,
2670,54,2918,2918,100,0.875,0.659103,raider_walk2_se,53,1,
2685,54,2918,2918,100,0.765625,0.659103,raider_walk2_se,53,1,
2700,55,2924,2924,100,1,0.747011,raider_walk2_se,54,1,
2715,55,2924,2924,100,0.875,0.747011,raider_walk2_se,54,1,
2730,55,2924,2924,100,0.765625,0.747011,raider_walk2_se,54,1,
2745,55,2924,2924,100,0.669922,0.747011,raider_walk2_se,54,1,
2760,56,2928,2928,100,1,0.805616,raider_walk3_se,55,1,
2775,56,2928,2928,100,0.875,0.805616,raider_walk3_se,55,1,
2790,56,2928,2928,100,0.765625,0.805616,raider_walk3_se,55,1,
2805,57,2929,2928,100,1,0.815976,raider_walk3_se,56,1,
2820,57,2929,2928,100,0.875,0.815976,raider_walk3_se,56,1,
2835,57,2929,2928,100,0.765625,0.815976,raider_walk3_se,56,1,
2850,58,2929,2928,89,0.669922,0.815976,raider_attack_se,56,1,native-pursuit-se-contact.png
2865,58,2929,2928,89,0.586182,0.815976,raider_attack_se,56,1,
2880,58,2929,2928,89,0.512909,0.815976,raider_attack_se,56,1,
2895,58,2929,2928,89,0.448795,0.815976,raider_attack_se,56,1,
2910,59,2929,2928,89,0.392696,0.815976,raider_attack_se,56,1,
2925,59,2929,2928,89,0.343609,0.815976,raider_attack_se,56,1,
2940,59,2929,2928,89,0.300658,0.815976,raider_attack_se,56,1,
2955,60,2929,2928,89,0.263076,0.815976,raider_se,56,1,
2970,60,2929,2928,89,0.230191,0.815976,raider_se,56,1,
2985,60,2929,2928,89,0.201417,0.815976,raider_se,56,1,
